PartCode,OrganizationKey,ItemDescription,EuropumpBubbleNumber
10AE011902,1,REPUESTOS 6HPX21A,0
10AE012201,1,SCE 1.5X2X8 + RVXA - PEL-MET.C-6,0
1080.094/8,1,SP333-1+MP8-520-4 1 A*53  HD,0
1080.120/8,1,PUMPE QP103-5 G IB Ø220/310,0
1080.122/6,1,KP182-2+MIP10-600-4 1 A*65 H1,0
1080.134/3,1,NB66-13.3.I2.A*69.V*38.4.CCW.,0
1080.142/4,1,NB86-6..-.A*74.V*39.4.CW.,0
1080.143/3,1,SN154-2.B..A*35.V*38.1..,0
1081.905/6,1,CASING WEAR RING Ø325/305X30 K35 NIALBZ,0
1081.912/8,1,CABLE CLIP 267 RDØ33-42 RDØ33-42 GI-EINLAGE,0
1081.916/4,1,"SHIM Ø18/25X0,5 B=20 A=5",0
1081.921/8,1,"RISING MAIN 12""ANSI 150LBS L=6000",0
1081.930/8,1,PUMP SHAFT.KP264.I=4..C..,0
1081.935/3,1,CENTERING DEVICE VNI12 Ø 850,0
1084.512/9,1,"COUPLING Ø42,86F/55FX187,5",0
1084.514/7,1,*****INACTIVE*****,0
1084.560/6,1,*****INACTIVE*****,0
1084.566/0,1,"RISING MAIN 4"" ANSI 150LBS L=3000",0
1084.586/8,1,CLIP Ø30/Ø23,0
1084.609/2,1,"COUPLING G1""-G4"" L=66",0
1084.629/0,1,PUMP BOWL.QT10EH/2.CI.N/O.P.A4.SS133/DS133.-.-.,0
1084.634/4,1,SLEEVE Ø50/58X64,0
1084.642/5,1,SUCTION CASING QT14EJ BZ NIALBZ - V*51,0
1084.644/3,1,PUMP BOWL.QT14EJ/1.N.N/F.EPDM-A4.A4.SS159/DS-.FIRST.-.,0
1084.656/0,1,ROTOR MI19/2 2/1450,0
10338466,1,WORM EXTENSION SLEEVE,0
10338472,1,"NUT,HEX,HEAVY USE: 1001379",0
10338474,1,COVER ASSEMBLY,0
10338505,1,"CODO 90° 1.00"" SW #6000. C/CERT CRN",0
1074.339/3HSP,1,LAGERHUELSE Ø 38/32X40,0
1074.350/0,1,"TAPER PIECE G1,5"" M29X1,5 SST",0
1074.436/5,1,M6-720-2.3......3.V*38........HDF......,0
1074.464/4,1,******INACTIVE******,0
1074.473/4,1,SCREWED SOCKET Ø45X56,0
1079.634/0,1,"PRESSURE RING Ø53/41X6,5",0
1079.642/1,1,DIFFUSER NB66,0
1079.651/1,1,ROTOR MP8 2/530,0
1079.673/7,1,PN164-2.1...V*40.1.CCW.,0
1079.682/7,1,SN154-2.3..A*35.V*38.1..,0
1079.723/1,1,PUMP SHAFT.PP10.I=1..C..,0
10510642,1,2ND STAGE IMPELLER,0
10510673,1,"FR-B,OIL MIST,BELOW 600F",0
10510677,1,SPLIT RING,0
10510683,1,"BUSHING,THROAT",0
1080.156/9,1,QN122-2...A*08.V*43.3.CW.,0
1080.160/4,1,*****INACTIVE*****,0
1080.166/8,1,STATOR M8/3 2/530 GE,0
1080.175/8,1,SP483-1+MP10-84-6 1 A*87,0
1080.202/7,1,SHROUD SP48 *705 L=2236,0
1080.213/5,1,MOTOR SHAFT MI16 P750 L1=1917 ZAPFENØ70 WELLENØ94,0
1080.214/4,1,"CASING WEAR RING Ø67/63,05X7 - DUPLEX",0
1080.231/5,1,"CLIP Ø114,3",0
1080.253/1,1,"WEAR RING Ø94,8/89,8X10 P8 DUPLEX",0
1080.255/9,1,M6-240-2.......4.V*38........HDK......,0
1080.305/3,1,IMPELLER P84E PPE,0
1080.313/4,1,"M4-30-2.4.I.380-415.50.DIR.V*46.CW/CCW.3,70KW",0
10AE0124-0C,1,CONJUNTO SOPORTE DE COJINETES,0
10AE0125-MDZ /Y001,1,"BOMBA 6x13 DMXDH-H - 12 etapas, MET: S-6",0
10AE0131-0A,1,ENSAMBLE CUERPO COMPLETO,0
10AE0131-0C,1,CONJUNTO SOPORTE DE COJINETES,0
10AE0131-0D,1,CONJUNTO DE SELLOS MECANICOS,0
10AE0136-0C,1,CONJUNTO SOPORTE DE COJINETE,0
10AE0136-QCP,1,PLAN DE INSPECCIÓN,0
10560479,1,BW/IP INTERNATIONAL INC.,0
10560490,1,BW/IP INTERNATIONAL INC.,0
10560502,1,BW/IP INTERNATIONAL INC.,0
10560523,1,BW/IP INTERNATIONAL INC.,0
10560524,1,BW/IP INTERNATIONAL INC.,0
10560525,1,BW/IP INTERNATIONAL INC.,0
10498218,1,IR WINCH SPARES- 4 DRUM COKER,0
10498221,1,SPARE PARTS SHIP LOOSE,0
10498227,1,DRILL STEM W/FLANGED CONN.,0
10498229,1,"KIT,BEARING HOUSING,THRUST",0
105107-BASE,1,NULL,0
10510709,1,CUSTOMER DOCUMENTS,0
10510711,1,ROTATING COMPONENT ASSEMBLY,0
10510785,1,"PIPE, THREADED, 0.750""",0
10510797,1,"STUD,CONT THD,  1.125""X5.500""",0
10338514,1,"HOSE,DECOKER WATER",0
10338545,1,"O-RING,STD  0.210",0
10338553,1,REVAMP ORDER RV100765^^^^,0
10338577,1,"JUNCTION BOX,R.STAHL, ASSY",0
1074.476/1,1,STATOR MK8 2/250,0
1074.485/1,1,BUTT STRAP 30X5X250,0
1074.530/0,1,"ADAPTER Ø406,4 150/16",0
1074.536/4,1,PRESSURE CASING Ø 600/508X3700 300/10,0
1074.570/6,1,M8-930-2.......2.V*39........HDF......,0
1074.578/8,1,M8-650-2.3......2.V*39........HDF......,0
1074.587/8,1,"MOTOR MIP10- 85-4 1 Ø200 ZAPF.Ø49,20",0
1074.606/6,1,ADAPTER Ø325/180X19,0
1074.630/9,1,PRESSURE CASING KN302-2+M10-84,0
1074.696/7,1,STATOR TUBE MI16 HORIZONTAL,0
1074.698/5,1,LOCKING RING FOR BEARING MI16 UPPER SST,0
1074.701/0,1,IMPELLER MI26 4/6POL NABEØ104 D300,0
1084.672/2,1,SAND GUARD Ø96/165X20 MIC19,0
1084.687/6,1,TAPER PIECE G3/8-G3/8,0
1084.690/2,1,"RISING MAIN 5""ANSI 150LBS L=1000",0
1084.700/0,1,INSTALLATION PN102-4+M8-990-2,0
1084.719/0,1,M8-820-2......3.V*39.HDK,0
1084.734/3,1,PIPE 230X3XL L=1350,0
10AE0139,1,NULL,0
10AE202720,1,SILENCIADOR PARA MOTOR VHP5790GSI,0
10AE600410,1,ASISTENCIA TECNICA EN EL CENTRO DE SERVICIOS DE ANTOFAGASTA,0
10AE600701,1,REPARACION CARTUCHO - HDO 6x8x13L 12Et - 080031 - J-1802B,0
10AE601110,1,SUPERVISION DE PUESTA EN MARCHA,0
10AE601201,1,D-1 1/2x7L-VP UNITED + RHWX-S1 - S6,0
10AEX261218,1,NULL,0
10395764,1,SPARE CARTRIDGE,0
10395768,1,BEARING HOUSING ASSEMBLY,0
10395776,1,RVX-B SHAFT,0
10395910,1,"FR-A,OIL RING,CLSD,ABOVE 600F",0
1081.986/7,1,COVER K30,0
1081.987/6,1,SN184-1........V*39..............,0
1081.995/7,1,NB85-8.3.I1.A*74.V*38.5.CW.,0
108100-BASE,1,NULL,0
1081080010,1,PUMP,0
108121,1,NULL,0
10338585,1,PRESSURE REDUCING BUSHING,0
10338620,1,"SCREW,CAP,HEX SOCH  0.250""",0
10338623,1,PULLEY SET ASSEMBLY,0
10560527,1,BW/IP INTERNATIONAL INC.,0
10560546,1,BW/IP INTERNATIONAL INC.,0
10560579,1,BW/IP INTERNATIONAL INC.,0
10560581,1,BW/IP INTERNATIONAL INC.,0
10560586,1,BW/IP INTERNATIONAL INC.,0
10560590,1,BW/IP INTERNATIONAL INC.,0
1079.746/6,1,NON-RETURN FLAP DN400 PN25,0
1079.749/3,1,NON-RETURN FLAP DN80 PN40,0
1079.757/4,1,NON-RETURN FLAP DN65 PN40,0
1079.758/3,1,NON-RETURN FLAP DN65 PN40,0
1079.768/2,1,"THREADED PIPE 1"" RK47",0
1079.774/5,1,CENTERING DEVICE VNI14/MI16 Ø 730,0
1084.765/9,1,LOCKING RING FOR BEARING MI19 UPPER,0
1084.781/1,1,CLIP Ø273,0
1084.803/6,1,QN83-14.1.I2.A*03.V*43.3.CW,0
1084.806/3,1,******INACTIVE******,0
1084.810/8,1,NB61-16.3.I1.A*01.V*38.4.CCW,0
1084.826/1,1,KN303-13.3.I2.A*67.V*51.1.CW,0
105108,1,NULL,0
10510810,1,"HEAD WEARING RING,NON-CPLG END",0
10510812,1,"SPECIMEN,ADAPTER,BRG,HSG",0
10510861,1,SHAFT,0
10498231,1,SHIM   .0005/.0015 THK,0
10498244,1,STATOR ASSEMBLY,0
10498274,1,"SHAFT, MAT. A276 UNS S32205, 3.500"" NOM. DIA., DWG. DWG042806",0
10498290,1,"ELBOW, 45 DEG, SW  0.750""",0
1074.709/2,1,KP264-1+MP10-50-4 1 A*44,0
1074.710/0,1,ROTOR MP6/3 2/270,0
1074.717/3,1,SUCTION STRAINER KP26 220X1025X2 LOCHUNG 15X15,0
1074.729/0,1,CENTERING DEVICE MI19 Ø 780,0
1074.737/1,1,KP182-5+MIP10-85-4 1 A*28 2L + 1ML,0
1074.744/3,1,SUPPORT H545 D610 B800 MI26,0
10338625,1,COMMISSIONING SPARE PARTS,0
10338644,1,"SCREW,CAP,HEX HD  1.380""",0
103387-G,1,NULL,0
10338744,1,O-RING .275 DIA X 27.250 ID,0
10338773,1,VOLUTE/ROTOR ASS'M,0
10396011,1,CASE WEARING RING,0
10396014,1,RVX-B HEAD,0
10396016,1,RVX-B SHAFT,0
10560637,1,BW/IP INTERNATIONAL INC.,0
10560638,1,BW/IP INTERNATIONAL INC.,0
10560649,1,BW/IP INTERNATIONAL INC.,0
10560658,1,BW/IP INTERNATIONAL INC.,0
10560661,1,BW/IP INTERNATIONAL INC.,0
10560664,1,BW/IP INTERNATIONAL INC.,0
10AF8266TM150,1,VALVULA 1 AF82 66 TM RF 150,0
10AFVS3K,1,PATTERN,0
10AKH2-PFA-ANSI,1,VALVULA ESFERA 10 AKH2-PFA ANSI CAIXA RED,0
10ALV10X86-320S00,1,SHAFT,0
10ALV158C,1,PATTERN,0
10ALV216X1-NM-78,1,GASKET,0
1084.832/4,1,NB65-16..I2.A*00.V*38.4.CCW,0
1084.840/5,1,VNI12-65-4..1.V*41.HDF,0
1084.857/7,1,ROTOR MI16 4/1450,0
1084.868/5,1,"CABLE CLIP Ø60,3/Ø40",0
1084.869/4,1,"THREADED PIPE G1,5"" L=935",0
1084.873/9,1,PACKING SLEEVE Ø55/65X165,0
10498291,1,CASE SEPARATING RING CASTING,0
10498324,1,"HOUSING, BRG THRUST KIT 10.5""",0
10498375,1,"COUPLING,DRIVER HALF, MAT. A181 CI 70, 04.000 NOM. MOTOR SHAFT DIA., MAT. FPD D3020, DWG. DWG043232",0
108122-BASE,1,NULL,0
108125,1,NULL,0
108128-BASE,1,NULL,0
108128-G,1,NULL,0
108130,1,IMPULSOR A P/ARO 4LR13      (B61-C92200),0
108132,1,ARO ROZANTE IMPULSOR 4LR-13,0
108134-BASE,1,NULL,0
10511061,1,"BRACKET,BEARING THRUST, MAT. A216 GR WCB, MAT. FPD C3009, DWG. MD100782",0
10511071,1,CASE ASSEMBLY,0
10511095,1,"BEARING HOUSING REWORK,THRUST",0
10511120,1,"WASHER,LOCK,EXT 1.000",0
10511282,1,"FR-B,OIL SLNGR,CLSD,BELOW 600F",0
1074.753/3,1,"CHLORINIRING INSTALLATION MIT FLANSCH 1"" 150LBS",0
1074.760/5,1,ROTOR MI26 6/1400,0
1074.776/8,1,NB61-3.1..A*00.V*46.5.CCW.,0
1074.783/0,1,NB61-10.1..A*00.V*46.5.CCW.,0
1074.785/8,1,NB61-12.1..A*00.V*46.5.CCW.,0
1074.786/7,1,NB61-13.1..A*00.V*46.5.CCW.,0
1080.317/0,1,"CABLE CLIP 114,3 2 KONSOLEN 120° VERSETZT",0
1080.352/1,1,CONNECTION M6-720-2 ST Y/D 230/60 45KW 159A IIIDR_2GRII - Y(1),0
1080.379/2,1,STATOR CENTER PIECE MX8 2/580 OF,0
1080.417/9,1,BEARING HOUSING MIP10 CI AF75 2L,0
1080.450/2,1,"BUSH Ø95/69,5X43",0
10338774,1,"FLANGE,THREADED, RF  0.500""",0
10338775,1,"PIPE,SMLS,0.500,SCHED 80",0
10338793,1,CASE ASSEMBLY,0
10338812,1,"SLEEVE,DISTANCE",0
1084.879/3,1,"WELLHEAD 2"" 150LBS 90° Ø533,5",0
1084.888/3,1,SCHELLE FUER WELLSCHLAUCH,0
1084.897/3,1,JUNCTION BOX,0
1084.908/0,1,COUPLING Ø96F-Ø75FX330,0
1084.931/4,1,"INSERT RING - Ø47/29,5X40",0
1084.942/2,1,CLIP Ø21X2,0
10560681,1,BW/IP INTERNATIONAL INC.,0
10560693,1,BW/IP INTERNATIONAL INC.,0
10560708,1,BW/IP INTERNATIONAL INC.,0
10560714,1,BW/IP INTERNATIONAL INC.,0
10560723,1,BW/IP INTERNATIONAL INC.,0
10560750,1,BW/IP INTERNATIONAL INC.,0
10AM000101,1,BOMBA PLEUGER NB66-9+M6-240-2,0
10AM6002-LAB,1,MONTAJE PARA ENSAYO DE LABORATORIO,0
10AM600402,1,"INSPECCION DIMENSIONAL CABEZAL BOMBA 20 KXF x 3 etpas, S/N 97AB055",0
10AM601802,1,REPUESTOS 1HPX9A,0
10AM602010,1,MSND 6X8X11M 12ET - SERVICIO DE PEM - 02AB0623 (07AM6042),0
10AM602702,1,DVMXD 6X8X12L 9ET - DESARMADO LIMP. E INSP. ELEMENTO ROTATIVO - 05AB0575,0
108145-ACPDS300,1,"CASTING, IMPELLER, DS",0
108149-BASE,1,NULL,0
108156-BASE,1,NULL,0
108159,1,NULL,0
10816-T,1,NULL,0
108160-BASE,1,NULL,0
108166-GS,1,NULL,0
10396028,1,SHIM .004/.006 THK,0
10396036,1,"STUD, MAT. ASTM A193 GR B8 CL 2, 1.250""-7UNC-2A X 7.500"" LENGTH FULL THREADED",0
10396049,1,"KEY,PRL,SQ  0.500X0.500X2.94",0
10396057,1,"THROAT BUSHING, MAT. A276 (UNS Designation S31803), FPD. D3223, DWG.DWG042068",0
10396058,1,"KEY,PRL,SQ  0.875X0.875X5.250",0
10338819,1,"COUPLING, DRIVEN HALF",0
10338838,1,"NUT,CAP  1.250""RH",0
10338846,1,"BAR, MAT. A473 420-Ht trt HRC 38/42, 7 1/2"" O.DIA x 3 1/2"" D. INT, MAT. FPD D4052",0
10338867,1,"WASHER,RETAINING",0
10511298,1,"BOWL,ASSEMBLY, 22-PMR",0
10511300-M,1,"BOWL, MAT.  A36, 22-PMR, MAT. FPD D3002, DWG DWG046967",0
10511301,1,"CASING,VANE,22 PMR, MAT. FAB. STEEL FPD D3002, DWG. DWG047006",0
10511312,1,"COLUMN,OUTER ASSEMBLY, MAT.  A36, 20.000 NOM. PIPE DIA.",0
10511339,1,"CONTAINER,SHIPPING",0
1074.808/2,1,NB61-14.1..A*00.V*38.5.CCW.,0
1074.810/9,1,NB61-16.1..A*00.V*38.5.CCW.,0
1074.822/6,1,NB61-28.1..A*00.V*38.5.CCW.,0
1074.831/6,1,NB61-37.1..A*00.V*38.5.CCW.,0
1074.881/1,1,NB62-32.1..A*00.V*38.5.CCW.,0
1074.886/6,1,NB62-37.1..A*00.V*38.5.CCW.,0
1080.454/8,1,"THRUST COLLAR 45X28X1,5/Ø20",0
1080.472/8HSP,1,BEARING BUSH.Ø26/36X10.RB-SD.,0
1080.486/3,1,STATOR M8 4/135 OF,0
1080.497/1,1,STATOR M8 4/1050 OF,0
1080.500/6,1,*****INACTIVE*****,0
1079.783/5,1,"PUMP BOWL.12ENH/-.N.N/F.P.A4.SS184,6/DS-.-.-.",0
1079.791/6,1,GLEICHTEILE GRUPPE PP8 - NIAL TLS,0
1079.831/1,1,PACKING SLEEVE Ø55/70X45,0
1079.848/3,1,"RING D173,5 D221 LKØ36 H10",0
1079.899/7,1,LOCKING RING FOR BEARING MI16 LOWER SST,0
1079.901/3,1,STATOR END PIECE MI16 UNTEN,0
10498381,1,"NUT,ADJUSTING, MAT. A181 CI 70, 03.500 NOM. SHAFT DIA., R.H., MAT. FPD D3020, DWG. MB104186 POS 2",0
10498406,1,"COLUMN, TOP, PIPE, MAT. A36/A240 UNS S32205, 36.000 O.D. 0.375 THK., DWG. DWG042786",0
10498409,1,"MOUNT,DRIVER(SUPPORT HEAD)",0
10498413,1,"RAW MATERIAL DISCHARGE ELBOW, MAT. A240 UNS S32205, ,DWG.DWG042778",0
1084.968/4,1,"BAERING BUSH Ø152/140263,5",0
108426-BASE,1,NULL,0
108426-G,1,NULL,0
108437-G,1,NULL,0
108450-BASE,1,NULL,0
108454,1,NULL,0
10846,1,NULL,0
10AM6048-LAB,1,MONTAJE PARA ENSAYO DE LABORATORIO,0
10AM604802,1,"DESARMADO, LIMPIEZA E INSPECCION - MSND 6x8x11M-12 Et - 02AB0624",0
10AM6050-LAB,1,MONTAJE PARA ENSAYO DE LABORATORIO,0
10AM605201,1,REPARACION SCE 6X8X11H - 03AB0525,0
10AM6053-LAB,1,MONTAJE PARA ENSAYO DE LABORATORIO,0
10AM6060-LAB,1,MONTAJE PARA ENSAYO DE LABORATORIO,0
10AM606710,1,SERVICIO DE ALINEACION Y PEM DE BBA TSHO 4x6x13L - S/N°: 09AB0511,0
10560755,1,BW/IP INTERNATIONAL INC.,0
10560776,1,BW/IP INTERNATIONAL INC.,0
10560796,1,BW/IP INTERNATIONAL INC.,0
10560808,1,BW/IP INTERNATIONAL INC.,0
10560812,1,BW/IP INTERNATIONAL INC.,0
10560828,1,BW/IP INTERNATIONAL INC.,0
108176-BASE,1,NULL,0
108180-BASE,1,NULL,0
108181-G,1,NULL,0
108183-BASE,1,NULL,0
108185-BASE,1,NULL,0
10819,1,NULL,0
108195,1,NULL,0
10338871,1,REVAMP ORDER RV100766^^^^,0
10338877,1,HEAT TRACING,0
10338880,1,"STUD, MAT. A193 GR B7, 1.125""-7UNC-2A x 5.500""LG, MAT.FPD M3003",0
1080.510/5,1,PLAIN WASHER Ø75/39X25,0
1080.512/3,1,IMPELLER 25SPM SST,0
1080.520/4,1,PUMP SHAFT.PN10.I=10.V*40.D..,0
1080.527/7,1,THRUST BEARING HOUSING M6/4 NIALBZ,0
1080.529/5,1,CASING WEAR RING Ø400/372X32 - NIALBZ,0
1080.534/9,1,QN65-6.1..A*01.V*38.2.CW.,0
10396067,1,"KEY,PRL,SQ 0.625X0.625X2.625",0
10396114,1,"VALVE,GATE 0.750""SW CRN",0
10396120,1,"FRAME-C,OIL MIST,BELOW 400F",0
10511350,1,NON-SHIP KIT,0
10511359,1,INSTALLATION KIT,0
10511393,1,CLAMP,0
105114-G,1,NULL,0
10511414,1,"DIVERSION PLATE, FIGURE 8",0
10511440,1,STATIONARY FACE,0
10511465,1,FLANGE ADAPTER PLATE,0
10511483,1,REVAMP ORDER RV103183,0
10511492,1,"CASE 6""X8""X11"" DVMX",0
1074.898/3,1,NB63-12.1..A*00.V*46.5.CCW.,0
1074.901/8,1,NB63-15.1..A*00.V*46.5.CCW.,0
1074.907/2,1,NB63-9.1..A*00.V*38.5.CCW.,0
1074.932/4,1,NB63-34.1..A*00.V*38.5.CCW.,0
1074.947/8,1,NB64-3.1..A*00.V*38.5.CCW.,0
1074.956/8,1,NB64-12.1..A*00.V*38.5.CCW.,0
10498415,1,"MOTOR SUPPORT, MAT. A36, 36.000  NOM O.D.  0.375 THK., MAT. FPD D3002, DWG. DWG042845",0
10498418,1,"SUCTION PIECE, PR PUMP",0
10498428,1,"KIT FASTENERS, MAT. SST 316, FROM TOP COLUMN TO MOTOR SUPPORT, 1.000""",0
10498438,1,PUMP UPGRADE,0
10498464,1,IMPELLER-RADIAL,0
10511510,1,"SHIMS PACK,MOTOR",0
10511548,1,COUPLING  BUYOUT,0
10511567,1,"IMPELLER CASTING, 1ST STG",0
1079.912/1,1,MIX10-490-2.3......3.V*43........HDK......,0
1079.928/4,1,BEARING RING CARRIER VNI22 AXIALLAGER SIC/SIC GLACIER,0
1079.945/5,1,FLANGE MK8 Ø140/66X10,0
1079.949/1,1,PACKING SLEEVE Ø1220/1180X306,0
1079.955/4,1,"WELLHEAD 4"" 150LBS Ø635 90°",0
1079.978/9,1,"CENTRIFUGAL DISC FUER RADIALLAGER Ø320/476X0,5",0
1084600000,1,PUMP,0
108461-G,1,NULL,0
108468-BASE,1,NULL,0
1.08469E+12,1,PUMP,0
108475-G,1,NULL,0
108477-G,1,NULL,0
108479,1,NULL,0
10AM607202,1,DES. LIMP. E  INSP. - BBA SCHLUMBERGER HN1400NA - SERIES 1000 - S/N°: 2UB5H56560,0
10AM900101,1,REPAIR SERVICE S/N 07AM0010,0
10AM900601,1,PUMP S/N 08AE0121 REPAIR ACCORDING TO R-GP 080,0
10APHS3AX4-154,1,IMPELLER,0
10AS1200SV,1,NULL,0
10AS1500SV,1,NULL,0
1082.010/8,1,QN103-4...A*25.V*43.2.CW.,0
1082.016/2,1,NB85-7.3.I2.A*75.V*38.5.CW.,0
1082.053/1,1,PACKING SLEEVE Ø75/90X140,0
1082.093/7,1,STRUT 30X8X274,0
1082.104/4HSP,1,"CASING WEAR RING Ø160/116,1X29,5 QT10EJ NIALBZ",0
1082.117/0,1,INSTALLATION QT 12EHM-2A+MI10-880-2,0
10560834,1,BW/IP INTERNATIONAL INC.,0
10560850,1,BW/IP INTERNATIONAL INC.,0
10560866,1,BW/IP INTERNATIONAL INC.,0
10560868,1,BW/IP INTERNATIONAL INC.,0
10560880,1,BW/IP INTERNATIONAL INC.,0
10560898,1,BW/IP INTERNATIONAL INC.,0
103389,1,NULL,0
10338935,1,"PROBE HOUSING, ASSY. CA21000",0
10338963,1,"8X10X14 HDB-11, COMPLETE PUMP",0
10338968,1,COUPLING GUARD ASSY,0
1080.587/1,1,COUPLING Ø95F-Ø110FX355,0
1080.605/0,1,ADAPTER MIP19 ST,0
1080.606/9,1,DISCHARGE CASING MP CI - Ø670/180_600/6,0
1080.651/9,1,M6-720-2.N.4.V*38.HDK,0
1080.679/9,1,WINDING+CONNECTION VNI12-110-4 HW2 DIR70 380/50 190KW 400A DR_2GRII Y(3),0
10511571,1,"IMPELLER CASTING, 5TH STG",0
10511586,1,RVX-B HEAD,0
10511633,1,"TOOL, RETAINING RING",0
10498468,1,"HOIST,HYDRAULIC",0
10498561,1,PRESSURE REGULATOR,0
10498562,1,"SCREW,CAP,HEX SOCH M6 X 130MM",0
10498567,1,"CONNECTOR,FEMALE 0.50TX0.50P",0
10498572,1,SHAFT,0
108480-G,1,NULL,0
108488-BASE,1,NULL,0
108490,1,IMPULSOR A1 12LN17         (B584-C83600),0
108490-BASE,1,NULL,0
1085.001/5,1,PUMP SHAFT.QT10EJ.I=3.V*39.S.ROL.,0
1085.011/4,1,CASING WEAR RING Ø144/133X16 QT10EH DUPLEX,0
1085.013/2,1,"WINDING+CONNECTION M8-930-2 HW2 DIR70 440/60 100kW 176,0A DR_2GR.II Y(3)",0
1074.967/6,1,NB64-23.1..A*00.V*38.5.CCW.,0
1074.974/8,1,NB64-30.1..A*00.V*38.5.CCW.,0
1074.982/9,1,NB65-2.1..A*00.V*46.5.CCW.,0
1074.994/6,1,NB65-5.1..A*00.V*38.5.CCW.,0
107402-BASE,1,NULL,0
10740204,1,"DRAWING, OUTLINE",0
10396121,1,RHWX1 SHAFT,0
10396123,1,SEAL ASSEMBLY,0
10396126,1,BEARING HOUSING ASSEMBLY,0
10396128,1,RHWX1-PUMP ASSEMBLY,0
10396134,1,"SCREW,SET,HEX SOCH  #10",0
10BEX204276STD,1,NULL,0
10BEX237549BASE,1,NULL,0
10BEX260154STD,1,NULL,0
10BX2W381TT9N9R,1,VALVULA BORBOLETA. 10 BX2W381TT9N9R,0
10C33E,1,PATTERN,0
10C34E,1,PATTERN,0
1079.990/5,1,PUMP SHAFT.23SK+23EK.I=1..C..,0
1079.992/3,1,PACKING SLEEVE Ø55/70X104,0
1079/095/171-MDL,1,John Crane 109 carbon - MF020961,0
1079/129/025,1,NULL,0
1079/930/171,1,NULL,0
107904-G,1,NULL,0
107905-BASE,1,NULL,0
1082.123/3,1,"OLIVE Ø12,1/15,5X10,5",0
1082.149/5,1,"PACKING SLEEVE Ø55/69X26,5",0
1082.157/6,1,COVER QT10EJH 30X82X3,0
1082.290/8,1,FAIR WATER CAP P8,0
1082.313/2,1,CLIP Ø219,0
1082.320/4,1,PUMPE QP101-2 B IB Ø220/310,0
1080.704/0,1,STUFFING BOX HOUSING RK80,0
1080.747/3,1,DISCHARGE CASING MP BZ - Ø310/130_200/10,0
1080.755/4,1,JOINT RING RK53 D=38 H=12,0
1080.783/3,1,COOLING JACKET NB61-3+MK6-160,0
1080.786/0,1,M8-530-2.B.3.V*39.HDK,0
1080.799/6,1,M6-240-2.1......3.V*38..............,0
105609-BASE,1,NULL,0
10560900,1,BW/IP INTERNATIONAL INC.,0
10560904,1,BW/IP INTERNATIONAL INC.,0
10560940,1,BW/IP INTERNATIONAL INC.,0
10560941,1,BW/IP INTERNATIONAL INC.,0
10560951,1,BW/IP INTERNATIONAL INC.,0
10338996,1,INSTRUMENT TAGS & NAMEPLATES,0
10338999,1,"CONDUIT HUB, 1/2"" NPT",0
10339015,1,RV9-B HEAD,0
10339017,1,RV9-B SHAFT,0
10498582,1,"HOUSING,BEARING",0
10498588,1,"SCREW, HEX SOCKET HEAD CAP, MAT. A276 UNS S32205, 0.250""-20UNC-2A x 1.000""LG",0
10498614,1,"KIT FASTENERS, MAT. A276 UNS S32205, FROM SUCTION BELL TO CASING",0
10498616,1,"NUT, HEAVY HEX, MAT.  A276 UNS S32205, 0.875""-9UNC-2B",0
10498640,1,"NUT, HEAVY HEX, MAT.  A276 UNS S32205, 0.375""-16UNC-2B",0
10511635,1,"ORIFICE,PLUG  0.375""NPTX0.172""",0
10511648,1,"NUT,CAP 2.000-12UN",0
10511651,1,"SCREW,CAP,HEX SOCH 0.750""",0
10511652,1,"SCREW,CAP,HEX SOCH 1.000""",0
1085.037/6,1,"WINDING+CONNECTION MI16-110-4 STM DIR 2300/60 345kW 119,0A ST_SERIE Y(3)",0
1085.057/4,1,PIPE 6/4X L=2680,0
1085.117/7,1,WEAR RING Ø19435/188X20 NIALBZ,0
10C4466PMSWV36,1,VALVULA C44 66 PM 1 SW V36,0
10CL444C7TSEV58,1,VALV. 1 CL44 4C7 T SE V58 CLORO,0
10CPT9466TT150A6,1,VALVULA CPT9466 TT 1 RF150 A60,0
10EAF51T4 6T 150,1,"Worcester RP ball valve, ANSI 150, A216 WCB body, 316 ball/stem, TFE seat, bare stem",0
10EBM-X,1,10 EBM 13 STAGE PUMP PACKAGE,0
10EJY-ELL-3STG S5,1,10EJY-ELL- 3STAGE MOC:S5 PUMP,0
1082.347/5,1,HEXAGON SCREW.-.M14X20.-.T.-.-.-.,0
1082.424/9,1,TIE BOLT NB6 L=1657 M8 NB61-63_I=37_R,0
1082.427/6,1,TIE BOLT NB6 L=1786 M8 NB61-63_I=40_R,0
1082.437/5,1,TIE BOLT NB6 L=660 M8 NB64-66_I=11_R,0
1082.440/1,1,TIE BOLT NB6 L=822 M8 NB64-66_I=14_R,0
1082.452/8,1,TIE BOLT NB6 L=1470 M8 NB64-66_I=26_R,0
107403-BASE,1,NULL,0
107405-BASE,1,NULL,0
107409-GS,1,NULL,0
107414-G,1,NULL,0
107419-G,1,NULL,0
10742217,1,"RECORD, BALANCING",0
10742238-COUPLING,1,COUPLING,0
10742240,1,DRAWING COUPLING,0
10742338-COUPLING,1,COUPLING,0
10742338-COUPLING_DOC,1,"DOCUMENTS, COUPLING",0
107426-ACPLC300,1,"CASTING, IMPELLER, DS",0
107429-GS,1,NULL,0
1074300020,1,PUMP,0
107909-BASE,1,NULL,0
107916-GS,1,NULL,0
